text,label
"প্রিয় অপুর্ব ভাইয়া, মিথিলা আপু,পরম শ্রদ্ধেয় মেহজাবিন আপু আমার  আন্তরিক  শুভেচছা  এতো  সুন্দর  একটা  কাজ উপহার দেয়ার জন্য।এভাবেই  আপনারা  অনেক  দূর এগিয়ে  জান সেই কামনাই করছি।অনেক  শুভ কামনা  রইল আপনাদের জন্য।আপনারা  অনেক  অনেক  ভালো  থাকবেন।।।",p
অপুর্ব বস,p
"ব্যাচ -২৭ দেখলাম। তবে  আগে এ-র সিকুয়েলটি দেখেছি।তবে  আমার ""ব্যাচ -২৭"" ই ভালো লাগলো। অপূর্বর  অভিনয় অসাধারণ। পাইলট  এ-র বেশে সত্যি  পাইলট  ই লাগছিলো। যদি ও অপূর্ব র  পছন্দ   এই  নাটকের সিকুয়েলটি।মেহেজাবীনের  সাথে একটি  রেপিড  ফায়ার  অনুষ্ঠানে  তিনি  বলেছেন এই কথা। আমি ভারতীয়। ইউটিউবে বাংলাদেশের নাটক  দেখি, অসম্ভব ভালো লাগে। অপূর্ব অভিনীত নাটকগুলো খুব ভালো লাগে। এই সুন্দর, আবেগময় নাটকটি উপহার দেবার জন্য নাটকের গল্প লেখক ও পরিচালককে অনেক ধন্যবাদ।",p
অসাধারন কাহিনি। সেই সাথে অপূর্ব মিথিলা নিখুঁত অভিনয় করেছেন।,p
কিছুই বলার নেই...Just Awesome!!!,p
কি প্রচন্ড শক্তিশালী গল্প। অসাধারন উপস্থাপনা। মিজানুর রহমান আরিয়ান বাংলা নাটককে অনেক উপরে নিয়ে গেছে। আরো ভালো কিছু চাই আপনার কাছে। অপেক্ষায় থাকবো।,p
নাটক যেমন সুন্দর নাটকের গান গুলো তেমনি সুন্দর,p
সত্যিই খুব অসাধারণ,p
অপূর্ব ভাই আর আরিয়ান ভাই খুব ভালো কাজ করেন,p
"সত্যিই একটা ভালো সিনেমা দেখলাম,খুব ভালো লাগলো,এমন গল্প দেখে মন ছুঁয়ে গেলো, আর অপূর্ব দাদা তোমাকে তো hats off ,এবং গানটা তো সত্যিই যতবার শুনি বারবার শুনতে ইচ্ছে করে",p
আমি নিজেই একজন ভক্তিভগী  আজ প্রবাসে  মাঝেমধ্যে মাথার চুলটা ছিরতে চায় সে অনেক ভালো আছে তার জন্য দোয়া করি আমার চাইতে ভালো থাকে সর্বক্ষণ,p
তিথী অনেক ভালোবাশি,p
সত্যি ভালো লাগার মতো একটা নাটক অনেক ভালোবাসি তোমাকে অপূর্ব  ভাইয়া,p
"জীবনের সেরা নাটক দেখলাম,,,সুরগুলো অনেক সুন্দর ছিলো",p
পৃথীবির সেরা নায়ক অপূর্ব।,p
অপূর্ব আর আনন্দ খালেদকে অসাধারণ মানায়,p
অপূৃর্ব বাংলার সেরা রোমান্টিক হিরো,p
ভালোই লাগলো,p
"নাটকটা দেখে ২০০৭ এর কথা মনে পরে গেল। যারা এক্স-ফেক্টর-১ নাটকটা দেখেছেন, তারাই বুঝবেন। অপুর্ব - মিথিলার সেই কেমিস্টি। বার বার দেখলেও মন ভরে না। যারা এক্স-ফেক্টর-১ নাটকটা যারা দেখেননি, তাদের দেখার আম্নত্রন রইল।",p
